AircraftDesignation,Overview_Manufacturer,Overview_AlternateDesignation,Overview_Monikers,Overview_Description,Overview_Family,Overview_SubFamily,Overview_PayloadType,Overview_NumSold,Overview_NumCrew,Overview_NumAttendants,Overview_References,Overview_Aisle,Overview_RangeCapability,Overview_ModelType,Overview_PassengerType,Settings_TkoPoints,Settings_ClbPoints,Settings_CrsPoints,Settings_DesPoints,Settings_Plotting,Settings_DataTypeValidation,TLAR_EIS,TLAR_MaxPax,TLAR_Pax,TLAR_Class,TLAR_ADG,TLAR_ADGPercent,TLAR_ADGLimitor,Propulsion_EngineDesignation,Propulsion_AlternateEngines,Propulsion_NumEngines,Performance_Range,Performance_TOFL,Performance_RCMax,Weight_Cargo,Weight_MRW,Weight_MTOW,Weight_MLW,Weight_MZFW,Weight_OEW,Weight_Fuel,Weight_Airframe,Weight_OEW_MTOW,Weight_MZFW_MTOW,Weight_EngFrac,Weight_FuelFrac,Weight_Batt,Weight_EM,Weight_EG,Weight_Payload,Weight_Burden,Weight_Structure_Burden,Aero_Span,Aero_Length,Aero_Height,Aero_TipChord,Aero_Sweep,Aero_RootChord,Aero_S,Aero_WingtipDevice,Aero_MAC,Aero_TaperRatio,Aero_AR,OEW_MaxIter,OEW_Tol,Analysis_MaxIter,Analysis_Type,Thrust_SLS,Thrust_Max,Thrust_Crs,Fuel_Type,Fuel_Density,Fuel_CapUsable,Fuel_CapUnusable,Engine_Manufacturer,Engine_EIS,Engine_AlternateDesignation,Engine_Description,Engine_NumSold,Engine_Thrust_Max,Engine_Thrust_SLS,Engine_Thrust_Crs,Engine_FPR,Engine_BPR,Engine_OPR_SLS,Engine_OPR_Crs,Engine_Mach_Crs,Engine_Alt_Crs,Engine_DryWeight,Engine_DiamFan,Engine_Width,Engine_Height,Engine_Length,Engine_TSFC_SLS,Engine_TSFC_Crs,Engine_FanStages,Engine_GearStages,Engine_GearRatio,Engine_LPCStages,Engine_IPCStages,Engine_HPCStages,Engine_RCStages,Engine_HPTStages,Engine_IPTStages,Engine_LPTStages,Engine_HP100,Engine_IP100,Engine_LP100,Engine_HPContPer,Engine_IPContPer,Engine_LPContPer,Engine_Airflow_SLS,Engine_Airflow_Crs,Engine_TurbExitTemp,Engine_TurbEntryTemp,Engine_References,Engine_PresPerStage,Engine_DataTypeValidation,T_W_SLS,Arch_Type,Eta_Prop,Vels_MaxOp,Vels_Crs,Vels_Tko,Alts_Crs,Alts_Tko,L_D_CrsBRE,L_D_Crs,L_D_Clb,L_D_Des,L_D_CrsMAC,L_D_CrsMAC2,W_S_SLS,SpecEnergy_Fuel,SpecEnergy_Batt,Eta_EM,Eta_EG,Phi_SLS,Phi_Tko,Phi_Clb,Phi_Crs,Phi_Des,Phi_Lnd,P_W_AC,P_W_EM,P_W_EG
A320_232,Airbus,N/A,N/A,"A member of the AIrbus A320 family of short to medium-range, single-body, commercial twin-engine jet ainliners manufactured by Airbus",A320,A320-200,Passenger,4763,2,,Airport Planning Manual_A320 / FAA TCDS A318_A319_A320_A321 / TCDS A320 Family,Single,Medium Range,Variant,Commercial,,,,,0,Training,1993,180,150,Turbofan,III,0.948107122,Wingspan,V2527_A5,,2,4815000,1900,,0,73900,73500,64500,60500,42600,19087,,0.579591837,0.823129252,,0.259687075,17100,,,,,,34.1,37.57,11.98,1.56,27,7.04,125.82,Fence,4.1935,0.221590909,9.241853441,,,,1,197800,220600,,"JET A, JET A_1, JP8, JET B, JP4, JP5",0.8,23859,82.1,International Aero Engines AG (IAE),1993,,,,110310,98920,,,4.75,27.4,,,,,1.682,1.715,1.715,3.201,0.36,,1,0,,4,0,10,0,2,0,5,,,,,,,,,610,,"EASA-TCDS E069
https://links.prattwhitney.com/i-a-e/products.html
Manufacturer Catalogue
https://booksite.elsevier.com/9780340741528/appendices/data-b/table-1/default.htm",1.246952865,Validation,0.305949087,C,,0.82,,,11917.68,0,,,,,17.43268629,18.74083102,584.1678588,12,,,,0,0,0,0,0,0,,,
A320_233,Airbus,N/A,N/A,"A member of the AIrbus A320 family of short to medium-range, single-body, commercial twin-engine jet ainliners manufactured by Airbus",A320,A320-200,Passenger,4763,2,,Airport Planning Manual_A320 / FAA TCDS A318_A319_A320_A321 / TCDS A320 Family,Single,Medium Range,Variant,Commercial,,,,,0,Training,1995,180,150,Turbofan,III,0.948107122,Wingspan,V2527E_A5,,2,4815000,1900,,0,73900,73500,64500,60500,42600,19087,37792,0.579591837,0.823129252,0.065414966,0.259687075,17100,,,,40995,0.792901573,34.1,37.57,11.98,1.56,27,7.04,125.82,Fence,4.1935,0.221590909,9.241853441,,,,1,197800,220600,,"JET A, JET A_1, JP8, JET B, JP4, JP5",0.8,23859,82.1,International Aero Engines AG (IAE),1995,,,,110310,98920,,,4.8,,,,,2404,1.682,1.715,1.715,3.201,,,1,0,,4,0,10,0,2,0,5,,,,,,,,,610,,"EASA-TCDS E069
https://links.prattwhitney.com/i-a-e/products.html
Manufacturer Catalogue
https://booksite.elsevier.com/9780340741528/appendices/data-b/table-1/default.htm",,Training,0.305949087,C,,0.82,,,11917.68,0,,,,,17.43268629,18.74083102,584.1678588,12,,,,0,0,0,0,0,0,,,
A320_271N,Airbus,N/A,N/A,"A member of the AIrbus A320 family of short to medium-range, single-body, commercial twin-engine jet ainliners manufactured by Airbus. This aircraft has the new engine option.",A320Neo,A320-200Neo,Passenger,4297,2,,Airport Planning Manual_A320 / FAA TCDS A318_A319_A320_A321 / TCDS A320 Family,Single,Medium Range,Baseline,Commercial,,,,,0,Training,2015,180,150,Turbofan,III,0.99537346,Wingspan,PW_1127G_JM,PW_1127GA_JM,2,4815000,1650,,0,73900,73500,66300,62800,42600,19050.9,36884.8,0.579591837,0.854421769,0.077757823,0.259195918,17100,,,,41866.1,0.75559701,35.8,37.57,11.98,1.045,27,7.019,126.57,Blended,4.1935,0.148881607,10.12593822,,,,1,234360,240860,,"JET A, JET A_1, JP8, JP5",0.8,23724.7,82.1,Pratt & Whitney,2015,PW_1100G,dual spool geared turbofan,,120430,117180,,,12.5,,,,,2857.6,2.0574,2.224,2.224,3.401,,,1,1,3.0625,3,0,8,0,2,0,3,22300,,10047,100,,100,,,1043,,"EASA E093
1100G Fact Sheet",,Training,0.334047584,C,,0.82,,,11917.68,0,,,,,18.07995316,19.42250661,580.7063285,12,,,,0,0,0,0,0,0,,,
A320_251N,Airbus,N/A,N/A,"A member of the AIrbus A320 family of short to medium-range, single-body, commercial twin-engine jet ainliners manufactured by Airbus. This aircraft has the new engine option.",A320Neo,A320-200Neo,Passenger,4297,2,,Airport Planning Manual_A320 / FAA TCDS A318_A319_A320_A321 / TCDS A320 Family,Single,Medium Range,Variant,Commercial,,,,,0,Training,2016,180,150,Turbofan,III,0.99537346,Wingspan,LEAP_1A26,,2,4815000,1650,,0,73900,73500,66300,62800,42600,19050.9,36620,0.579591837,0.854421769,0.081360544,0.259195918,17100,,,,42130.9,0.744562779,35.8,37.57,11.98,1.045,27,7.019,126.57,Blended,4.1935,0.148881607,10.12593822,,,,1,237360,241280,,"JET A, JET A_1, JP8, JP5",0.08,23724.7,82.1,CFM International,2015,,"turbofan, dual spool, high bypass",,120640,106760,,,11,40,,,,2990,1.9812,2.543,2.368,3.328,,,1,0,,3,0,10,0,2,0,7,19391,,3894,0.858369099,,0.99009901,,,1026,,"LEAP Overview Brochure, EASA.E.110",1.301466089,Training,0.33463008,C,,0.82,,,11917.68,0,,,,,18.07995316,19.42250661,580.7063285,12,,,,0,0,0,0,0,0,,,
A320_252N,Airbus,N/A,N/A,"A member of the AIrbus A320 family of short to medium-range, single-body, commercial twin-engine jet ainliners manufactured by Airbus. This aircraft has the new engine option.",A320Neo,A320-200Neo,Passenger,4297,2,,Airport Planning Manual_A320 / FAA TCDS A318_A319_A320_A321 / TCDS A320 Family,Single,Medium Range,Variant,Commercial,,,,,0,Training,2018,180,150,Turbofan,III,0.99537346,Wingspan,LEAP_1A24,,2,4815000,1650,,0,73900,73500,66300,62800,42600,19050.9,36620,0.579591837,0.854421769,0.081360544,0.259195918,17100,,,,42130.9,0.744562779,35.8,37.57,11.98,1.045,27,7.019,126.57,Blended,4.1935,0.148881607,10.12593822,,,,1,213520,213600,,"JET A, JET A_1, JP8, JP5",0.8,23724.7,82.1,CFM International,2015,,"turbofan, dual spool, high bypass",,106800,104580,,,11,40,,,,2990,1.9812,2.543,2.368,3.328,,,1,0,,3,0,10,0,2,0,7,19391,,3894,0.858369099,,0.99009901,,,1025,,"LEAP Overview Brochure, EASA.E.110",1.301466089,Training,0.29624082,C,,0.82,,,11917.68,0,,,,,18.07995316,19.42250661,580.7063285,12,,,,0,0,0,0,0,0,,,
A320_272N,Airbus,N/A,N/A,"A member of the AIrbus A320 family of short to medium-range, single-body, commercial twin-engine jet ainliners manufactured by Airbus. This aircraft has the new engine option.",A320Neo,A320-200Neo,Passenger,4297,2,,Airport Planning Manual_A320 / FAA TCDS A318_A319_A320_A321 / TCDS A320 Family,Single,Medium Range,Variant,Commercial,,,,,0,Training,2019,180,150,Turbofan,III,0.99537346,Wingspan,PW_1124G1_JM,,2,4815000,1650,,0,73900,73500,66300,62800,42600,19050.9,36884.8,0.579591837,0.854421769,0.077757823,0.259195918,17100,,,,41866.1,0.75559701,35.8,37.57,11.98,1.045,27,7.019,126.57,Blended,4.1935,0.148881607,10.12593822,,,,1,213820,215640,,"JET A, JET A_1, JP8, JP5",0.8,23724.7,82.1,Pratt & Whitney,2015,PW_1100G,dual spool geared turbofan,,107820,106910,,,12.5,,,,,2857.6,2.0574,2.224,2.224,3.401,,,1,1,3.0625,3,0,8,0,2,0,3,22300,,10047,100,,100,,,1043,,"EASA E093
1100G Fact Sheet",,Validation,0.299070087,C,,0.82,,,11917.68,0,,,,,18.07995316,19.42250661,580.7063285,12,,,,0,0,0,0,0,0,,,
A320_253N,Airbus,N/A,N/A,"A member of the AIrbus A320 family of short to medium-range, single-body, commercial twin-engine jet ainliners manufactured by Airbus. This aircraft has the new engine option.",A320Neo,A320-200Neo,Passenger,4297,2,,Airport Planning Manual_A320 / FAA TCDS A318_A319_A320_A321 / TCDS A320 Family,Single,Medium Range,Variant,Commercial,,,,,0,Training,2019,180,150,Turbofan,III,0.99537346,Wingspan,LEAP_1A29,,2,4815000,1650,,0,73900,73500,66300,62800,42600,19050.9,36620,0.579591837,0.854421769,0.081360544,0.259195918,17100,,,,42130.9,0.744562779,35.8,37.57,11.98,1.045,27,7.019,126.57,Blended,4.1935,0.148881607,10.12593822,,,,1,237360,260580,,"JET A, JET A_1, JP8, JP5",0.8,23724.7,82.1,CFM International,2016,,"turbofan, dual spool, high bypass",,132090,118680,,,11,40,,,,2990,1.9812,2.543,2.368,3.328,,,1,0,,3,0,10,0,2,0,7,19391,,3894,0.858369099,,0.99009901,,,1025,,"LEAP Overview Brochure, EASA.E.110",1.301466089,Training,0.361397158,C,,0.82,,,11917.68,0,,,,,18.07995316,19.42250661,580.7063285,12,,,,0,0,0,0,0,0,,,
A320_273N,Airbus,N/A,N/A,"A member of the AIrbus A320 family of short to medium-range, single-body, commercial twin-engine jet ainliners manufactured by Airbus. This aircraft has the new engine option.",A320Neo,A320-200Neo,Passenger,4297,2,,Airport Planning Manual_A320 / FAA TCDS A318_A319_A320_A321 / TCDS A320 Family,Single,Medium Range,Variant,Commercial,,,,,0,Training,2019,180,150,Turbofan,III,0.99537346,Wingspan,PW_1129G_JM,,2,4815000,1650,,0,73900,73500,66300,62800,42600,19050.9,36884.8,0.579591837,0.854421769,0.077757823,0.259195918,17100,,,,41866.1,0.75559701,35.8,37.57,11.98,1.045,27,7.019,126.57,Blended,4.1935,0.148881607,10.12593822,,,,1,234380,260000,,"JET A, JET A_1, JP8, JP5",0.8,23724.7,82.1,Pratt & Whitney,2018,PW_1100G,dual spool geared turbofan,,130000,117190,,,12.5,,,,,2857.6,2.0574,2.224,2.224,3.401,,,1,1,3.0625,3,0,8,0,2,0,3,22300,,10047,100,,100,,,1043,,"EASA E093
1100G Fact Sheet",,Validation,0.360592759,C,,0.82,,,11917.68,0,,,,,18.07995316,19.42250661,580.7063285,12,,,,0,0,0,0,0,0,,,
A321_111,Airbus,N/A,N/A,"A member of the AIrbus A320 family of short to medium-range, single-body, commercial twin-engine jet ainliners manufactured by Airbus",A320,A321-100,Passenger,1971,2,,Airport Planning Manual_A321 / FAA TCDS A318_A319_A320_A321 / TCDS A320 Family,Single,Medium Range,Baseline,Commercial,,,,,0,Training,1995,220,185,Turbofan,III,0.948107122,Wingspan,CFM56_5B1,"CFM56_5B1/P , CFM56_5B1/2P ,  CFM56_5B1/3  ",2,4444800,2200,,0,89400,89000,75500,71500,48500,18960,43590.4,0.54494382,0.803370787,0.055164045,0.213033708,20900,,,,44769.6,0.987956113,34.1,44.51,11.97,1.492,27,7.204,130.14,Fence,4.1935,0.207107163,8.935069925,,,,1,258800,266880,51954,"JET A, JET A_1, JP8, JET B, JP4, JP5",0.8,23700,45.8,CFM International,1994,,"turbofan, dual spool, high bypass",,133450,129400,25977,,5.5,32,35.4,0.8,10668,2454.8,1.735,1.908,2.105,2.5997,0.35,0.6,1,0,,4,0,9,0,1,0,4,15183,,5200,0.952380952,,0.961538462,,,915,,"EASA TCDS E.003, 
Roux",1.28088669,Training,0.305672955,C,,0.82,,,11917.68,0,,16.47021753,,,17.19738042,18.49356235,683.8788996,12,,,,0,0,0,0,0,0,,,
A321_112,Airbus,N/A,N/A,"A member of the AIrbus A320 family of short to medium-range, single-body, commercial twin-engine jet ainliners manufactured by Airbus",A320,A321-100,Passenger,1971,2,,Airport Planning Manual_A321 / FAA TCDS A318_A319_A320_A321 / TCDS A320 Family,Single,Medium Range,Variant,Commercial,,,,,0,Training,1995,220,185,Turbofan,III,0.948107122,Wingspan,CFM56_5B2,"CFM56_5B2/P , CFM56_5B2/3",2,4444800,2200,,0,89400,89000,75500,71500,48500,18960,43590.4,0.54494382,0.803370787,0.055164045,0.213033708,20900,,,,44769.6,0.987956113,34.1,44.51,11.97,1.492,27,7.204,130.14,Fence,4.1935,0.207107163,8.935069925,,,,1,258800,275780,51954,"JET A, JET A_1, JP8, JET B, JP4, JP5",0.8,23700,45.8,CFM International,1993,,"turbofan, dual spool, high bypass",,137890,129400,25977,,5.5,32.9,35.5,0.8,10688,2454.8,1.735,1.908,2.105,2.5997,0.35,0.55,1,0,,4,0,9,0,1,0,4,15183,,5200,0.952380952,,0.961538462,,,915,,"EASA TCDS E.003, 
Roux",1.283426894,Training,0.315866635,C,,0.82,,,11917.68,0,,16.47021753,,,17.19738042,18.49356235,683.8788996,12,,,,0,0,0,0,0,0,,,
A321_131,Airbus,N/A,N/A,"A member of the AIrbus A320 family of short to medium-range, single-body, commercial twin-engine jet ainliners manufactured by Airbus",A320,A321-100,Passenger,1971,2,,Airport Planning Manual_A321 / FAA TCDS A318_A319_A320_A321 / TCDS A320 Family,Single,Medium Range,Variant,Commercial,,,,,0,Training,1995,220,185,Turbofan,III,0.948107122,Wingspan,V2530_A5,,2,4444800,2240,,0,89400,89000,75500,71500,48500,18960,43692,0.54494382,0.803370787,0.054022472,0.213033708,20900,,,,44668,0.992477836,34.1,44.51,11.97,1.492,27,7.204,130.14,Fence,4.1935,0.207107163,8.935069925,,,,1,239760,266000,,"JET A, JET A_1, JP8, JET B, JP4, JP5",0.8,23700,45.8,International Aero Engines AG (IAE),1993,,,,133000,119870,,,4.6,31.6,,,,2404,1.682,1.715,1.715,3.201,0.36,,1,0,,4,0,10,0,2,0,5,,,,,,,,,610,,"EASA-TCDS E069
https://links.prattwhitney.com/i-a-e/products.html
Manufacturer Catalogue
https://booksite.elsevier.com/9780340741528/appendices/data-b/table-1/default.htm",1.258864941,Training,0.30466504,C,,0.82,,,11917.68,0,,,,,17.19738042,18.49356235,683.8788996,12,,,,0,0,0,0,0,0,,,
A321_211,Airbus,N/A,N/A,"A member of the AIrbus A320 family of short to medium-range, single-body, commercial twin-engine jet ainliners manufactured by Airbus",A320,A321-200,Passenger,1971,2,,Airport Planning Manual_A321 / FAA TCDS A318_A319_A320_A321 / TCDS A320 Family,Single,Medium Range,Baseline,Commercial,,,,,0,Training,1997,220,185,Turbofan,III,0.948107122,Wingspan,CFM56_5B3_P,"CFM56_5B3/2P , CFM56_5B3/P1 , CFM56_5B3/2P1 , CFM56_5B3/3 , CFM56_5B3/3B1",2,4444800,2200,,0,89400,89000,75500,71500,48500,18960,43590.4,0.54494382,0.803370787,0.055164045,0.213033708,20900,,,,44769.6,0.987956113,34.1,44.51,11.97,1.492,27,7.204,130.14,Fence,4.1935,0.207107163,8.935069925,,,,1,258800,284680,,"JET A, JET A_1, JP8, JET B, JP4, JP5",0.8,23700,45.8,CFM International,1996,,"turbofan, dual spool, high bypass",,142340,129400,,,5.4,33.7,,,,2454.8,1.735,1.908,2.105,2.5997,0.36,,1,0,,4,0,9,0,1,0,4,15183,,5200,0.952380952,,0.961538462,,,905,,"EASA TCDS E.003, 
Roux",1.285631253,Training,0.326060315,C,,0.82,,,11917.68,0,,,,,17.19738042,18.49356235,683.8788996,12,,,,0,0,0,0,0,0,,,
A321_212,Airbus,N/A,N/A,"A member of the AIrbus A320 family of short to medium-range, single-body, commercial twin-engine jet ainliners manufactured by Airbus",A320,A321-200,Passenger,1971,2,,Airport Planning Manual_A321 / FAA TCDS A318_A319_A320_A321 / TCDS A320 Family,Single,Medium Range,Variant,Commercial,,,,,0,Training,2005,220,185,Turbofan,III,0.948107122,Wingspan,CFM56_5B1,"CFM56_5B1/P , CFM56_5B1/2P ,  CFM56_5B1/3  ",2,4444800,2200,,0,89400,89000,75500,71500,48500,18960,43590.4,0.54494382,0.803370787,0.055164045,0.213033708,20900,,,,44769.6,0.987956113,34.1,44.51,11.97,1.492,27,7.204,130.14,Fence,4.1935,0.207107163,8.935069925,,,,1,258800,266880,51954,"JET A, JET A_1, JP8, JET B, JP4, JP5",0.8,23700,45.8,CFM International,1994,,"turbofan, dual spool, high bypass",,133450,129400,25977,,5.5,32,35.4,0.8,10668,2454.8,1.735,1.908,2.105,2.5997,0.35,0.6,1,0,,4,0,9,0,1,0,4,15183,,5200,0.952380952,,0.961538462,,,915,,"EASA TCDS E.003, 
Roux",1.28088669,Training,0.305672955,C,,0.82,,,11917.68,0,,16.47021753,,,17.19738042,18.49356235,683.8788996,12,,,,0,0,0,0,0,0,,,
A321_213,Airbus,N/A,N/A,"A member of the AIrbus A320 family of short to medium-range, single-body, commercial twin-engine jet ainliners manufactured by Airbus",A320,A321-200,Passenger,1971,2,,Airport Planning Manual_A321 / FAA TCDS A318_A319_A320_A321 / TCDS A320 Family,Single,Medium Range,Variant,Commercial,,,,,0,Validation,2005,220,185,Turbofan,III,0.948107122,Wingspan,CFM56_5B2,"CFM56_5B2/P , CFM56_5B2/3",2,4444800,2200,,0,89400,89000,75500,71500,48500,18960,43590.4,0.54494382,0.803370787,0.055164045,0.213033708,20900,,,,44769.6,0.987956113,34.1,44.51,11.97,1.492,27,7.204,130.14,Fence,4.1935,0.207107163,8.935069925,,,,1,258800,275780,51954,"JET A, JET A_1, JP8, JET B, JP4, JP5",0.8,23700,45.8,CFM International,1993,,"turbofan, dual spool, high bypass",,137890,129400,25977,,5.5,32.9,35.5,0.8,10688,2454.8,1.735,1.908,2.105,2.5997,0.35,0.55,1,0,,4,0,9,0,1,0,4,15183,,5200,0.952380952,,0.961538462,,,915,,"EASA TCDS E.003, 
Roux",1.283426894,Training,0.315866635,C,,0.82,,,11917.68,0,,16.47021753,,,17.19738042,18.49356235,683.8788996,12,,,,0,0,0,0,0,0,,,
A321_231,Airbus,N/A,N/A,"A member of the AIrbus A320 family of short to medium-range, single-body, commercial twin-engine jet ainliners manufactured by Airbus",A320,A321-200,Passenger,1971,2,,Airport Planning Manual_A321 / FAA TCDS A318_A319_A320_A321 / TCDS A320 Family,Single,Medium Range,Variant,Commercial,,,,,0,Training,1997,220,185,Turbofan,III,0.948107122,Wingspan,V2533_A5,,2,4444800,2240,,0,89400,89000,75500,71500,48500,18960,43692,0.54494382,0.803370787,0.054022472,0.213033708,20900,,,,44668,0.992477836,34.1,44.51,11.97,1.492,27,7.204,130.14,Fence,4.1935,0.207107163,8.935069925,,,,1,239760,281100,50932,"JET A, JET A_1, JP8, JET B, JP4, JP5",0.8,23700,45.8,International Aero Engines AG (IAE),1997,,,,140560,119870,25466,1.79,4.5,33.4,,0.8,10668,2404,1.682,1.715,1.715,3.201,0.37,0.57,1,0,,4,0,10,0,2,0,5,,,,,,,,,610,,"EASA-TCDS E069
https://links.prattwhitney.com/i-a-e/products.html
Manufacturer Catalogue
https://booksite.elsevier.com/9780340741528/appendices/data-b/table-1/default.htm",1.263522843,Training,0.321959935,C,,0.82,,,11917.68,0,,16.80070843,,,17.19738042,18.49356235,683.8788996,12,,,,0,0,0,0,0,0,,,
A321_232,Airbus,N/A,N/A,"A member of the AIrbus A320 family of short to medium-range, single-body, commercial twin-engine jet ainliners manufactured by Airbus",A320,A321-200,Passenger,1971,2,,Airport Planning Manual_A321 / FAA TCDS A318_A319_A320_A321 / TCDS A320 Family,Single,Medium Range,Variant,Commercial,,,,,0,Training,2005,220,185,Turbofan,III,0.948107122,Wingspan,V2530_A5,,2,4444800,2240,,0,89400,89000,75500,71500,48500,18960,43692,0.54494382,0.803370787,0.054022472,0.213033708,20900,,,,44668,0.992477836,34.1,44.51,11.97,1.492,27,7.204,130.14,Fence,4.1935,0.207107163,8.935069925,,,,1,239760,266000,,"JET A, JET A_1, JP8, JET B, JP4, JP5",0.8,23700,45.8,International Aero Engines AG (IAE),1993,,,,133000,119870,,,4.6,31.6,,,,2404,1.682,1.715,1.715,3.201,0.36,,1,0,,4,0,10,0,2,0,5,,,,,,,,,610,,"EASA-TCDS E069
https://links.prattwhitney.com/i-a-e/products.html
Manufacturer Catalogue
https://booksite.elsevier.com/9780340741528/appendices/data-b/table-1/default.htm",1.258864941,Training,0.30466504,C,,0.82,,,11917.68,0,,,,,17.19738042,18.49356235,683.8788996,12,,,,0,0,0,0,0,0,,,
A321_271N,Airbus,N/A,N/A,"A member of the AIrbus A320 family of short to medium-range, single-body, commercial twin-engine jet ainliners manufactured by Airbus. This aircraft has the new engine option.",A320Neo,A321-200Neo,Passenger,5259,2,,Airport Planning Manual_A321 / FAA TCDS A318_A319_A320_A321 / TCDS A320 Family,Single,Medium Range,Baseline,Commercial,,,,,0,Validation,2016,244,185,Turbofan,III,0.99537346,Wingspan,PW_1133G_JM,PW_1133GA_JM,2,4444800,1930,,0,89400,89000,77300,73300,46856,18510,41140.8,0.52647191,0.823595506,0.06421573,0.207977528,23180,,,,47405.2,0.877431168,35.8,44.51,11.97,1.072,27,7.24,131.13,Blended,4.1935,0.148066298,9.773812247,,,,1,291620,294560,,"JET A, JET A_1, JP8, JP5",0.8,23580,45.8,Pratt & Whitney,2015,PW_1100G,dual spool geared turbofan,,147280,145810,,,12.5,,,,,2857.6,2.0574,2.224,2.224,3.401,,,1,1,3.0625,3,0,8,0,2,0,3,22300,,10047,100,,100,,,1043,,"EASA E093
1100G Fact Sheet",,Training,0.337376445,C,,0.82,,,11917.68,0,,,,,17.82731381,19.15619009,678.7157782,12,,,,0,0,0,0,0,0,,,
A321_251N,Airbus,N/A,N/A,"A member of the AIrbus A320 family of short to medium-range, single-body, commercial twin-engine jet ainliners manufactured by Airbus. This aircraft has the new engine option.",A320Neo,A321-200Neo,Passenger,5259,2,,Airport Planning Manual_A321 / FAA TCDS A318_A319_A320_A321 / TCDS A320 Family,Single,Medium Range,Variant,Commercial,,,,,0,Training,2017,244,185,Turbofan,III,0.99537346,Wingspan,LEAP_1A32,,2,4444800,1930,,0,89400,89000,77300,73300,46856,18510,40876,0.52647191,0.823595506,0.067191011,0.207977528,23180,,,,47670,0.867002308,35.8,44.51,11.97,1.072,27,7.24,131.13,Blended,4.1935,0.148066298,9.773812247,,,,1,281920,286100,,"JET A, JET A_1, JP8, JP5",0.8,23580,45.8,CFM International,2015,,"turbofan, dual spool, high bypass",,143050,140960,,,11,40,,,,2990,1.9812,2.543,2.368,3.328,,,1,0,,3,0,10,0,2,0,7,19391,,3894,0.858369099,,0.99009901,,,1025,,"LEAP Overview Brochure, EASA.E.110",1.301466089,Training,0.327686722,C,,0.82,,,11917.68,0,,,,,17.82731381,19.15619009,678.7157782,12,,,,0,0,0,0,0,0,,,
A321_253N,Airbus,N/A,N/A,"A member of the AIrbus A320 family of short to medium-range, single-body, commercial twin-engine jet ainliners manufactured by Airbus. This aircraft has the new engine option.",A320Neo,A321-200Neo,Passenger,5259,2,,Airport Planning Manual_A321 / FAA TCDS A318_A319_A320_A321 / TCDS A320 Family,Single,Medium Range,Variant,Commercial,,,,,0,Training,2017,244,185,Turbofan,III,0.99537346,Wingspan,LEAP_1A33,LEAP_1A35,2,4444800,1930,,0,89400,89000,77300,73300,46856,18510,40876,0.52647191,0.823595506,0.067191011,0.207977528,23180,,,,47670,0.867002308,35.8,44.51,11.97,1.072,27,7.24,131.13,Blended,4.1935,0.148066298,9.773812247,,,,1,281920,286100,,"JET A, JET A_1, JP8, JP5",0.8,23580,45.8,CFM International,2015,,"turbofan, dual spool, high bypass",,143050,140960,,,11,40,,,,2990,1.9812,2.543,2.368,3.328,,,1,0,,3,0,10,0,2,0,7,19391,,3894,0.858369099,,0.99009901,,,1025,,"LEAP Overview Brochure, EASA.E.110",1.301466089,Training,0.327686722,C,,0.82,,,11917.68,0,,,,,17.82731381,19.15619009,678.7157782,12,,,,0,0,0,0,0,0,,,
A321_272N,Airbus,N/A,N/A,"A member of the AIrbus A320 family of short to medium-range, single-body, commercial twin-engine jet ainliners manufactured by Airbus. This aircraft has the new engine option.",A320Neo,A321-200Neo,Passenger,5259,2,,Airport Planning Manual_A321 / FAA TCDS A318_A319_A320_A321 / TCDS A320 Family,Single,Medium Range,Variant,Commercial,,,,,0,Training,2017,244,185,Turbofan,III,0.99537346,Wingspan,PW_1130G_JM,,2,4444800,1930,,0,89400,89000,77300,73300,46856,18510,41140.8,0.52647191,0.823595506,0.06421573,0.207977528,23180,,,,47405.2,0.877431168,35.8,44.51,11.97,1.072,27,7.24,131.13,Blended,4.1935,0.148066298,9.773812247,,,,1,291620,294560,,"JET A, JET A_1, JP8, JP5",0.8,23580,45.8,Pratt & Whitney,2015,PW_1100G,dual spool geared turbofan,,147280,145810,,,12.5,,,,,2857.6,2.0574,2.224,2.224,3.401,,,1,1,3.0625,3,0,8,0,2,0,3,22300,,10047,100,,100,,,1043,,"EASA E093
1100G Fact Sheet",,Training,0.337376445,C,,0.82,,,11917.68,0,,,,,17.82731381,19.15619009,678.7157782,12,,,,0,0,0,0,0,0,,,
